doc_ids,doc_names,ID,business_name,problem_type,subcategories,subcategories_old,,doc_ids,
0053a476-532b-450e-a27f-6d9fa666b886,Contact Information and Authentication for USA Today - Subscription Cancellation,422,Usa today,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,0053a476-532b-450e-a27f-6d9fa666b886,TRUE
fb0ced2c-5d84-476a-9922-8ed45eb0c464,Contact Information and Authentication for Rocket Lawyer - Subscription Cancellation,423,Rocket lawyer,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,fb0ced2c-5d84-476a-9922-8ed45eb0c464,TRUE
f55657e5-9200-4ee1-b777-6b699a94937e,Contact Information and Authentication for Audiobooks - Subscription Cancellation,424,Audiobooks,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,f55657e5-9200-4ee1-b777-6b699a94937e,TRUE
28959f93-5481-4e1c-b8bd-de0d9e3a804d,Contact Information and Authentication for Chicago Tribune - Subscription Cancellation,425,Chicago tribune,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,28959f93-5481-4e1c-b8bd-de0d9e3a804d,TRUE
aaba677e-43ad-4043-a381-f6abd073e77c,Contact Information and Authentication for Boston Children's Hospital - Subscription Cancellation,426,Boston children's hospital,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,aaba677e-43ad-4043-a381-f6abd073e77c,TRUE
bc84b1b9-b9d6-4c35-a332-01d70cea6ea4,Contact Information and Authentication for Peloton - Subscription Cancellation,427,Peloton,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,bc84b1b9-b9d6-4c35-a332-01d70cea6ea4,TRUE
c630accd-3839-4204-b409-160a624875f4,Contact Information and Authentication for Spokeo - Subscription Cancellation,428,Spokeo,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,c630accd-3839-4204-b409-160a624875f4,TRUE
97b20aa3-3856-4e91-b517-938ae0ec0d5d,Contact Information and Authentication for Wall Street Journal - Subscription Cancellation,429,Wall street journal,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,97b20aa3-3856-4e91-b517-938ae0ec0d5d,TRUE
30f90a2d-713b-4e3f-acdf-def29801d98b,Contact Information and Authentication for Instacart - Subscription Cancellation,430,Instacart,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,30f90a2d-713b-4e3f-acdf-def29801d98b,TRUE
4f310a3c-9a47-4eed-bb02-6016b8ddb3d1,Contact Information and Authentication for Playstation Plus - Subscription Cancellation,431,Playstation plus,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,4f310a3c-9a47-4eed-bb02-6016b8ddb3d1,TRUE
a6c1ca7a-629c-4313-9c70-3fa24d44f881,Contact Information and Authentication for McAfee - Subscription Cancellation,432,Mcafee,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,a6c1ca7a-629c-4313-9c70-3fa24d44f881,TRUE
adf104dc-3e22-482a-9380-6d1cf4c2c573,Contact Information and Authentication for Idaho Power - Lowering power bill,433,Idaho power,Lowering power bill,Bill Negotiation,Bill Negotiation,TRUE,adf104dc-3e22-482a-9380-6d1cf4c2c573,TRUE
1d8c3794-e140-4836-9cc0-81789d8e2b3c,Contact Information and Authentication for Disney Plus - Subscription Cancellation,434,Disney plus,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,1d8c3794-e140-4836-9cc0-81789d8e2b3c,TRUE
bcc7a22b-dd19-4065-8c43-0dcf373f3436,Contact Information and Authentication for Conde Nast - Subscription Cancellation,435,Conde nast,Subscription cancellation,Subscription Cancellation,Subscription Cancellation,TRUE,bcc7a22b-dd19-4065-8c43-0dcf373f3436,TRUE
